dropout,batch_size,learning_rate,color_jitter,epoch,train_acc,val_acc


RUN 1/72 PARAMETERS: dropout=0.5, batch_size=32, learning_rate=0.001, color_jitter=0.1
0.7,32,1e-05,0.1,4,0.6672,0.6905
0.7,32,1e-05,0.1,5,0.6902,0.7085
0.7,32,1e-05,0.1,6,0.7070,0.7230
0.7,32,1e-05,0.1,7,0.7218,0.7397
0.7,32,1e-05,0.1,8,0.7354,0.7465
0.7,32,1e-05,0.1,9,0.7460,0.7565
0.7,32,1e-05,0.1,10,0.7557,0.7657


RUN 44/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=1e-05, color_jitter=0.2

0.7,32,1e-05,0.2,1,0.5572,0.6160
0.7,32,1e-05,0.2,2,0.6236,0.6437
0.7,32,1e-05,0.2,3,0.6506,0.6720
0.7,32,1e-05,0.2,4,0.6708,0.6857
0.7,32,1e-05,0.2,5,0.6868,0.7024
0.7,32,1e-05,0.2,6,0.7040,0.7173
0.7,32,1e-05,0.2,7,0.7183,0.7329
0.7,32,1e-05,0.2,8,0.7331,0.7504
0.7,32,1e-05,0.2,9,0.7451,0.7573
0.7,32,1e-05,0.2,10,0.7584,0.7719


RUN 45/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=1e-05, color_jitter=0.3

0.7,32,1e-05,0.3,1,0.5692,0.6130
0.7,32,1e-05,0.3,2,0.6118,0.6373
0.7,32,1e-05,0.3,3,0.6378,0.6617
0.7,32,1e-05,0.3,4,0.6624,0.6804
0.7,32,1e-05,0.3,5,0.6809,0.6974
0.7,32,1e-05,0.3,6,0.6992,0.7111
0.7,32,1e-05,0.3,7,0.7147,0.7281
0.7,32,1e-05,0.3,8,0.7304,0.7435
0.7,32,1e-05,0.3,9,0.7445,0.7565
0.7,32,1e-05,0.3,10,0.7565,0.7635


RUN 46/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.1

0.7,64,0.001,0.1,1,0.7937,0.8711
0.7,64,0.001,0.1,2,0.8831,0.9004
0.7,64,0.001,0.1,3,0.9098,0.9129
0.7,64,0.001,0.1,4,0.9205,0.9267
0.7,64,0.001,0.1,5,0.9298,0.9296
0.7,64,0.001,0.1,6,0.9331,0.9000
0.7,64,0.001,0.1,7,0.9375,0.9287
0.7,64,0.001,0.1,8,0.9401,0.8984
0.7,64,0.001,0.1,9,0.9427,0.9447
0.7,64,0.001,0.1,10,0.9426,0.9379


RUN 47/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.2

0.7,64,0.001,0.2,1,0.7993,0.8672
0.7,64,0.001,0.2,2,0.8863,0.9118
0.7,64,0.001,0.2,3,0.9078,0.9130
0.7,64,0.001,0.2,4,0.9164,0.9293
0.7,64,0.001,0.2,5,0.9262,0.9322
0.7,64,0.001,0.2,6,0.9293,0.9257
0.7,64,0.001,0.2,7,0.9323,0.9355
0.7,64,0.001,0.2,8,0.9355,0.9351
0.7,64,0.001,0.2,9,0.9387,0.9392
0.7,64,0.001,0.2,10,0.9410,0.9432


RUN 48/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.3

0.7,64,0.001,0.3,1,0.7985,0.8823
0.7,64,0.001,0.3,2,0.8875,0.9031
0.7,64,0.001,0.3,3,0.9096,0.9125
0.7,64,0.001,0.3,4,0.9196,0.9219
0.7,64,0.001,0.3,5,0.9264,0.9290
0.7,64,0.001,0.3,6,0.9341,0.8911
0.7,64,0.001,0.3,7,0.9369,0.7611
0.7,64,0.001,0.3,8,0.9413,0.9411
0.7,64,0.001,0.3,9,0.9433,0.9308
0.7,64,0.001,0.3,10,0.9450,0.9391


RUN 49/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.1

0.7,64,0.0001,0.1,1,0.6461,0.7153
0.7,64,0.0001,0.1,2,0.7531,0.7897
0.7,64,0.0001,0.1,3,0.8105,0.8348
0.7,64,0.0001,0.1,4,0.8439,0.8523
0.7,64,0.0001,0.1,5,0.8643,0.8662
0.7,64,0.0001,0.1,6,0.8786,0.8780
0.7,64,0.0001,0.1,7,0.8907,0.8827
0.7,64,0.0001,0.1,8,0.9004,0.8871
0.7,64,0.0001,0.1,9,0.9099,0.8960
0.7,64,0.0001,0.1,10,0.9174,0.8952


RUN 50/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.2

0.7,64,0.0001,0.2,1,0.6621,0.7387
0.7,64,0.0001,0.2,2,0.7675,0.7950
0.7,64,0.0001,0.2,3,0.8120,0.8304
0.7,64,0.0001,0.2,4,0.8431,0.8555
0.7,64,0.0001,0.2,5,0.8664,0.8707
0.7,64,0.0001,0.2,6,0.8814,0.8836
0.7,64,0.0001,0.2,7,0.8937,0.8940
0.7,64,0.0001,0.2,8,0.9038,0.8920
0.7,64,0.0001,0.2,9,0.9132,0.8998
0.7,64,0.0001,0.2,10,0.9208,0.9007


RUN 51/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.0001, color_jitter=0.3

0.7,64,0.0001,0.3,1,0.6539,0.7125
0.7,64,0.0001,0.3,2,0.7475,0.7666
0.7,64,0.0001,0.3,3,0.7965,0.8090
0.7,64,0.0001,0.3,4,0.8293,0.8395
0.7,64,0.0001,0.3,5,0.8535,0.8594
0.7,64,0.0001,0.3,6,0.8713,0.8720
0.7,64,0.0001,0.3,7,0.8855,0.8818
0.7,64,0.0001,0.3,8,0.8968,0.8802
0.7,64,0.0001,0.3,9,0.9067,0.8899
0.7,64,0.0001,0.3,10,0.9128,0.8861


RUN 52/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.1

0.7,64,1e-05,0.1,1,0.5431,0.5972
0.7,64,1e-05,0.1,2,0.5974,0.6287
0.7,64,1e-05,0.1,3,0.6322,0.6538
0.7,64,1e-05,0.1,4,0.6581,0.6742
0.7,64,1e-05,0.1,5,0.6773,0.6867
0.7,64,1e-05,0.1,6,0.6951,0.7006
0.7,64,1e-05,0.1,7,0.7118,0.7119
0.7,64,1e-05,0.1,8,0.7274,0.7266
0.7,64,1e-05,0.1,9,0.7370,0.7356
0.7,64,1e-05,0.1,10,0.7489,0.7435


RUN 53/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.2

0.7,64,1e-05,0.2,1,0.5775,0.6157
0.7,64,1e-05,0.2,2,0.6161,0.6345
0.7,64,1e-05,0.2,3,0.6361,0.6496
0.7,64,1e-05,0.2,4,0.6533,0.6639
0.7,64,1e-05,0.2,5,0.6668,0.6784
0.7,64,1e-05,0.2,6,0.6823,0.6907
0.7,64,1e-05,0.2,7,0.6949,0.7014
0.7,64,1e-05,0.2,8,0.7069,0.7097
0.7,64,1e-05,0.2,9,0.7182,0.7191
0.7,64,1e-05,0.2,10,0.7288,0.7276


RUN 54/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=1e-05, color_jitter=0.3

0.7,64,1e-05,0.3,1,0.5652,0.6266
0.7,64,1e-05,0.3,2,0.6196,0.6523
0.7,64,1e-05,0.3,3,0.6516,0.6767
0.7,64,1e-05,0.3,4,0.6757,0.6897
0.7,64,1e-05,0.3,5,0.6935,0.7042
0.7,64,1e-05,0.3,6,0.7091,0.7207
0.7,64,1e-05,0.3,7,0.7228,0.7263
0.7,64,1e-05,0.3,8,0.7351,0.7413
0.7,64,1e-05,0.3,9,0.7442,0.7506
0.7,64,1e-05,0.3,10,0.7570,0.7552


RUN 55/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.1

0.8,32,0.001,0.1,1,0.7837,0.8560
0.8,32,0.001,0.1,2,0.8832,0.9132
0.8,32,0.001,0.1,3,0.9035,0.9194
0.8,32,0.001,0.1,4,0.9150,0.9254
0.8,32,0.001,0.1,5,0.9221,0.9335
0.8,32,0.001,0.1,6,0.9272,0.9322
0.8,32,0.001,0.1,7,0.9298,0.9416
0.8,32,0.001,0.1,8,0.9315,0.9369
0.8,32,0.001,0.1,9,0.9327,0.9236
0.8,32,0.001,0.1,10,0.9343,0.9386


RUN 56/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.2

0.8,32,0.001,0.2,1,0.7900,0.8757
0.8,32,0.001,0.2,2,0.8847,0.9012
0.8,32,0.001,0.2,3,0.9044,0.9091
0.8,32,0.001,0.2,4,0.9143,0.9312
0.8,32,0.001,0.2,5,0.9222,0.9141
0.8,32,0.001,0.2,6,0.9269,0.9156
0.8,32,0.001,0.2,7,0.9298,0.9403
0.8,32,0.001,0.2,8,0.9315,0.9344
0.8,32,0.001,0.2,9,0.9338,0.9405
0.8,32,0.001,0.2,10,0.9345,0.9415


RUN 57/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.001, color_jitter=0.3

0.8,32,0.001,0.3,1,0.7958,0.8828
0.8,32,0.001,0.3,2,0.8859,0.9081
0.8,32,0.001,0.3,3,0.9086,0.9166
0.8,32,0.001,0.3,4,0.9171,0.9156
0.8,32,0.001,0.3,5,0.9233,0.9324
0.8,32,0.001,0.3,6,0.9281,0.9237
0.8,32,0.001,0.3,7,0.9311,0.9331
0.8,32,0.001,0.3,8,0.9330,0.9365
0.8,32,0.001,0.3,9,0.9332,0.9231
0.8,32,0.001,0.3,10,0.9352,0.9359


RUN 58/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.1

0.8,32,0.0001,0.1,1,0.6411,0.7326
0.8,32,0.0001,0.1,2,0.7649,0.8044
0.8,32,0.0001,0.1,3,0.8227,0.8508
0.8,32,0.0001,0.1,4,0.8583,0.8719
0.8,32,0.0001,0.1,5,0.8809,0.8923
0.8,32,0.0001,0.1,6,0.8964,0.9000
0.8,32,0.0001,0.1,7,0.9077,0.9057
0.8,32,0.0001,0.1,8,0.9166,0.9126
0.8,32,0.0001,0.1,9,0.9216,0.9135
0.8,32,0.0001,0.1,10,0.9284,0.9151


RUN 59/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.2

0.8,32,0.0001,0.2,1,0.6594,0.7470
0.8,32,0.0001,0.2,2,0.7727,0.8113
0.8,32,0.0001,0.2,3,0.8262,0.8519
0.8,32,0.0001,0.2,4,0.8593,0.8853
0.8,32,0.0001,0.2,5,0.8832,0.9011
0.8,32,0.0001,0.2,6,0.9009,0.9115
0.8,32,0.0001,0.2,7,0.9120,0.9102
0.8,32,0.0001,0.2,8,0.9206,0.9176
0.8,32,0.0001,0.2,9,0.9263,0.9194
0.8,32,0.0001,0.2,10,0.9319,0.9203


RUN 60/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=0.0001, color_jitter=0.3

0.8,32,0.0001,0.3,1,0.6399,0.7425
0.8,32,0.0001,0.3,2,0.7829,0.8284
0.8,32,0.0001,0.3,3,0.8373,0.8634
0.8,32,0.0001,0.3,4,0.8700,0.8871
0.8,32,0.0001,0.3,5,0.8898,0.8953
0.8,32,0.0001,0.3,6,0.9035,0.9085
0.8,32,0.0001,0.3,7,0.9121,0.9036
0.8,32,0.0001,0.3,8,0.9212,0.9140
0.8,32,0.0001,0.3,9,0.9256,0.9160
0.8,32,0.0001,0.3,10,0.9303,0.9116


RUN 61/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.1

0.8,32,1e-05,0.1,1,0.5735,0.6246
0.8,32,1e-05,0.1,2,0.6186,0.6494
0.8,32,1e-05,0.1,3,0.6486,0.6692
0.8,32,1e-05,0.1,4,0.6681,0.6910
0.8,32,1e-05,0.1,5,0.6887,0.7059
0.8,32,1e-05,0.1,6,0.7059,0.7212
0.8,32,1e-05,0.1,7,0.7214,0.7372
0.8,32,1e-05,0.1,8,0.7344,0.7487
0.8,32,1e-05,0.1,9,0.7471,0.7639
0.8,32,1e-05,0.1,10,0.7560,0.7688


RUN 62/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.2

0.8,32,1e-05,0.2,1,0.5662,0.6213
0.8,32,1e-05,0.2,2,0.6181,0.6401
0.8,32,1e-05,0.2,3,0.6480,0.6743
0.8,32,1e-05,0.2,4,0.6681,0.6886
0.8,32,1e-05,0.2,5,0.6867,0.7009
0.8,32,1e-05,0.2,6,0.7042,0.7119
0.8,32,1e-05,0.2,7,0.7184,0.7291
0.8,32,1e-05,0.2,8,0.7310,0.7390
0.8,32,1e-05,0.2,9,0.7435,0.7513
0.8,32,1e-05,0.2,10,0.7524,0.7615


RUN 63/72 PARAMETERS: dropout=0.8, batch_size=32, learning_rate=1e-05, color_jitter=0.3

0.8,32,1e-05,0.3,1,0.5434,0.5978
0.8,32,1e-05,0.3,2,0.5974,0.6323
0.8,32,1e-05,0.3,3,0.6300,0.6541
0.8,32,1e-05,0.3,4,0.6505,0.6714
0.8,32,1e-05,0.3,5,0.6695,0.6904
0.8,32,1e-05,0.3,6,0.6863,0.7037
0.8,32,1e-05,0.3,7,0.7049,0.7224
0.8,32,1e-05,0.3,8,0.7211,0.7377
0.8,32,1e-05,0.3,9,0.7343,0.7511
0.8,32,1e-05,0.3,10,0.7477,0.7584


RUN 64/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.1

0.8,64,0.001,0.1,1,0.7856,0.8489
0.8,64,0.001,0.1,2,0.8793,0.9080
0.8,64,0.001,0.1,3,0.9080,0.9165
0.8,64,0.001,0.1,4,0.9185,0.9315
0.8,64,0.001,0.1,5,0.9278,0.9111
0.8,64,0.001,0.1,6,0.9323,0.9374
0.8,64,0.001,0.1,7,0.9369,0.9387
0.8,64,0.001,0.1,8,0.9395,0.9090
0.8,64,0.001,0.1,9,0.9414,0.9428
0.8,64,0.001,0.1,10,0.9439,0.9498


RUN 65/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.2

0.8,64,0.001,0.2,1,0.7843,0.8397
0.8,64,0.001,0.2,2,0.8834,0.9066
0.8,64,0.001,0.2,3,0.9071,0.9170
0.8,64,0.001,0.2,4,0.9191,0.9272
0.8,64,0.001,0.2,5,0.9270,0.9401
0.8,64,0.001,0.2,6,0.9331,0.9393
0.8,64,0.001,0.2,7,0.9368,0.9399
0.8,64,0.001,0.2,8,0.9388,0.9418
0.8,64,0.001,0.2,9,0.9408,0.9403
0.8,64,0.001,0.2,10,0.9432,0.9448


RUN 66/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.001, color_jitter=0.3

0.8,64,0.001,0.3,1,0.7894,0.8316
0.8,64,0.001,0.3,2,0.8836,0.9080
0.8,64,0.001,0.3,3,0.9087,0.9215
0.8,64,0.001,0.3,4,0.9172,0.9302
0.8,64,0.001,0.3,5,0.9243,0.9234
0.8,64,0.001,0.3,6,0.9314,0.9113
0.8,64,0.001,0.3,7,0.9344,0.9253
0.8,64,0.001,0.3,8,0.9385,0.9323
0.8,64,0.001,0.3,9,0.9408,0.9456
0.8,64,0.001,0.3,10,0.9430,0.9404


RUN 67/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.1

0.8,64,0.0001,0.1,1,0.6396,0.7129
0.8,64,0.0001,0.1,2,0.7496,0.7870
0.8,64,0.0001,0.1,3,0.8064,0.8297
0.8,64,0.0001,0.1,4,0.8411,0.8548
0.8,64,0.0001,0.1,5,0.8645,0.8750
0.8,64,0.0001,0.1,6,0.8813,0.8838
0.8,64,0.0001,0.1,7,0.8925,0.8930
0.8,64,0.0001,0.1,8,0.9039,0.9004
0.8,64,0.0001,0.1,9,0.9146,0.8992
0.8,64,0.0001,0.1,10,0.9225,0.9043


RUN 68/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.2

0.8,64,0.0001,0.2,1,0.6011,0.6805
0.8,64,0.0001,0.2,2,0.7269,0.7806
0.8,64,0.0001,0.2,3,0.7966,0.8228
0.8,64,0.0001,0.2,4,0.8346,0.8469
0.8,64,0.0001,0.2,5,0.8585,0.8633
0.8,64,0.0001,0.2,6,0.8751,0.8804
0.8,64,0.0001,0.2,7,0.8893,0.8905
0.8,64,0.0001,0.2,8,0.9000,0.8949
0.8,64,0.0001,0.2,9,0.9084,0.9002
0.8,64,0.0001,0.2,10,0.9192,0.8950


RUN 69/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=0.0001, color_jitter=0.3

0.8,64,0.0001,0.3,1,0.6384,0.7173
0.8,64,0.0001,0.3,2,0.7473,0.7806
0.8,64,0.0001,0.3,3,0.8007,0.8219
0.8,64,0.0001,0.3,4,0.8356,0.8460
0.8,64,0.0001,0.3,5,0.8588,0.8612
0.8,64,0.0001,0.3,6,0.8761,0.8723
0.8,64,0.0001,0.3,7,0.8887,0.8872
0.8,64,0.0001,0.3,8,0.9008,0.8909
0.8,64,0.0001,0.3,9,0.9100,0.8953
0.8,64,0.0001,0.3,10,0.9179,0.8967


RUN 70/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=1e-05, color_jitter=0.1

0.8,64,1e-05,0.1,1,0.5409,0.5989
0.8,64,1e-05,0.1,2,0.5703,0.6108
0.8,64,1e-05,0.1,3,0.6044,0.6298
0.8,64,1e-05,0.1,4,0.6298,0.6444
0.8,64,1e-05,0.1,5,0.6486,0.6625
0.8,64,1e-05,0.1,6,0.6634,0.6730
0.8,64,1e-05,0.1,7,0.6794,0.6789
0.8,64,1e-05,0.1,8,0.6891,0.6934
0.8,64,1e-05,0.1,9,0.7002,0.7013
0.8,64,1e-05,0.1,10,0.7102,0.7118


RUN 71/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=1e-05, color_jitter=0.2

0.8,64,1e-05,0.2,1,0.5360,0.5914
0.8,64,1e-05,0.2,2,0.5723,0.6083
0.8,64,1e-05,0.2,3,0.5972,0.6250
0.8,64,1e-05,0.2,4,0.6201,0.6458
0.8,64,1e-05,0.2,5,0.6429,0.6629
0.8,64,1e-05,0.2,6,0.6660,0.6801
0.8,64,1e-05,0.2,7,0.6854,0.6917
0.8,64,1e-05,0.2,8,0.6985,0.7070
0.8,64,1e-05,0.2,9,0.7134,0.7177
0.8,64,1e-05,0.2,10,0.7260,0.7279


RUN 72/72 PARAMETERS: dropout=0.8, batch_size=64, learning_rate=1e-05, color_jitter=0.3

0.8,64,1e-05,0.3,1,0.5342,0.5876
0.8,64,1e-05,0.3,2,0.5813,0.6137
0.8,64,1e-05,0.3,3,0.6165,0.6426
0.8,64,1e-05,0.3,4,0.6417,0.6635
0.8,64,1e-05,0.3,5,0.6645,0.6797
0.8,64,1e-05,0.3,6,0.6859,0.6963
0.8,64,1e-05,0.3,7,0.7008,0.7123
0.8,64,1e-05,0.3,8,0.7168,0.7276
0.8,64,1e-05,0.3,9,0.7316,0.7393
0.8,64,1e-05,0.3,10,0.7431,0.7479
