dropout,batch_size,learning_rate,color_jitter,epoch,train_acc,val_acc


RUN 1/72 PARAMETERS: dropout=0.5, batch_size=32, learning_rate=0.001, color_jitter=0.1
0.6,32,0.0001,0.3,3,0.8282,0.8588
0.6,32,0.0001,0.3,4,0.8624,0.8869
0.6,32,0.0001,0.3,5,0.8854,0.8953
0.6,32,0.0001,0.3,6,0.9003,0.9061
0.6,32,0.0001,0.3,7,0.9120,0.9142
0.6,32,0.0001,0.3,8,0.9201,0.9181
0.6,32,0.0001,0.3,9,0.9261,0.9214
0.6,32,0.0001,0.3,10,0.9324,0.9235
0.6,32,0.0001,0.3,11,0.9364,0.9245
0.6,32,0.0001,0.3,12,0.9407,0.9190
0.6,32,0.0001,0.3,13,0.9437,0.9240
0.6,32,0.0001,0.3,14,0.9473,0.9241
0.6,32,0.0001,0.3,15,0.9496,0.9274
0.6,32,0.0001,0.3,16,0.9534,0.9284
0.6,32,0.0001,0.3,17,0.9538,0.9247
0.6,32,0.0001,0.3,18,0.9571,0.9263
0.6,32,0.0001,0.3,19,0.9594,0.9267
0.6,32,0.0001,0.3,20,0.9606,0.9296


RUN 25/72 PARAMETERS: dropout=0.6, batch_size=32, learning_rate=1e-05, color_jitter=0.1

0.6,32,1e-05,0.1,1,0.5500,0.5867
0.6,32,1e-05,0.1,2,0.5912,0.6129
0.6,32,1e-05,0.1,3,0.6196,0.6355
0.6,32,1e-05,0.1,4,0.6436,0.6561
0.6,32,1e-05,0.1,5,0.6622,0.6755
0.6,32,1e-05,0.1,6,0.6820,0.6994
0.6,32,1e-05,0.1,7,0.7011,0.7109
0.6,32,1e-05,0.1,8,0.7175,0.7323
0.6,32,1e-05,0.1,9,0.7337,0.7452
0.6,32,1e-05,0.1,10,0.7471,0.7603
0.6,32,1e-05,0.1,11,0.7576,0.7716
0.6,32,1e-05,0.1,12,0.7694,0.7845
0.6,32,1e-05,0.1,13,0.7801,0.7898
0.6,32,1e-05,0.1,14,0.7884,0.7980
0.6,32,1e-05,0.1,15,0.7967,0.8018
0.6,32,1e-05,0.1,16,0.8042,0.8115
0.6,32,1e-05,0.1,17,0.8091,0.8174
0.6,32,1e-05,0.1,18,0.8157,0.8196
0.6,32,1e-05,0.1,19,0.8206,0.8265
0.6,32,1e-05,0.1,20,0.8266,0.8302


RUN 26/72 PARAMETERS: dropout=0.6, batch_size=32, learning_rate=1e-05, color_jitter=0.2

0.6,32,1e-05,0.2,1,0.5835,0.6187
0.6,32,1e-05,0.2,2,0.6199,0.6429
0.6,32,1e-05,0.2,3,0.6447,0.6684
0.6,32,1e-05,0.2,4,0.6688,0.6875
0.6,32,1e-05,0.2,5,0.6911,0.7034
0.6,32,1e-05,0.2,6,0.7107,0.7258
0.6,32,1e-05,0.2,7,0.7266,0.7389
0.6,32,1e-05,0.2,8,0.7427,0.7495
0.6,32,1e-05,0.2,9,0.7542,0.7611
0.6,32,1e-05,0.2,10,0.7682,0.7699
0.6,32,1e-05,0.2,11,0.7752,0.7786
0.6,32,1e-05,0.2,12,0.7829,0.7893
0.6,32,1e-05,0.2,13,0.7917,0.7965
0.6,32,1e-05,0.2,14,0.8007,0.8027
0.6,32,1e-05,0.2,15,0.8069,0.8084
0.6,32,1e-05,0.2,16,0.8146,0.8146
0.6,32,1e-05,0.2,17,0.8209,0.8205
0.6,32,1e-05,0.2,18,0.8238,0.8209
0.6,32,1e-05,0.2,19,0.8294,0.8268
0.6,32,1e-05,0.2,20,0.8342,0.8308


RUN 27/72 PARAMETERS: dropout=0.6, batch_size=32, learning_rate=1e-05, color_jitter=0.3

0.6,32,1e-05,0.3,1,0.5724,0.6101
0.6,32,1e-05,0.3,2,0.6184,0.6411
0.6,32,1e-05,0.3,3,0.6464,0.6631
0.6,32,1e-05,0.3,4,0.6667,0.6797
0.6,32,1e-05,0.3,5,0.6845,0.6976
0.6,32,1e-05,0.3,6,0.7003,0.7089
0.6,32,1e-05,0.3,7,0.7172,0.7165
0.6,32,1e-05,0.3,8,0.7283,0.7349
0.6,32,1e-05,0.3,9,0.7448,0.7465
0.6,32,1e-05,0.3,10,0.7560,0.7569
0.6,32,1e-05,0.3,11,0.7660,0.7677
0.6,32,1e-05,0.3,12,0.7767,0.7736
0.6,32,1e-05,0.3,13,0.7837,0.7778
0.6,32,1e-05,0.3,14,0.7900,0.7819
0.6,32,1e-05,0.3,15,0.7987,0.7982
0.6,32,1e-05,0.3,16,0.8043,0.7975
0.6,32,1e-05,0.3,17,0.8100,0.8059
0.6,32,1e-05,0.3,18,0.8161,0.8145
0.6,32,1e-05,0.3,19,0.8207,0.8178
0.6,32,1e-05,0.3,20,0.8252,0.8134


RUN 28/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.001, color_jitter=0.1

0.6,64,0.001,0.1,1,0.7804,0.8824
0.6,64,0.001,0.1,2,0.8884,0.9142
0.6,64,0.001,0.1,3,0.9108,0.8851
0.6,64,0.001,0.1,4,0.9234,0.9318
0.6,64,0.001,0.1,5,0.9300,0.9333
0.6,64,0.001,0.1,6,0.9348,0.9336
0.6,64,0.001,0.1,7,0.9368,0.9296
0.6,64,0.001,0.1,8,0.9397,0.9428
0.6,64,0.001,0.1,9,0.9415,0.9327
0.6,64,0.001,0.1,10,0.9433,0.9421
0.6,64,0.001,0.1,11,0.9457,0.9433
0.6,64,0.001,0.1,12,0.9471,0.6463
0.6,64,0.001,0.1,13,0.9553,0.9540
0.6,64,0.001,0.1,14,0.9589,0.9492
0.6,64,0.001,0.1,15,0.9594,0.9537
0.6,64,0.001,0.1,16,0.9608,0.9564
0.6,64,0.001,0.1,17,0.9612,0.9566
0.6,64,0.001,0.1,18,0.9607,0.9559
0.6,64,0.001,0.1,19,0.9624,0.9476
0.6,64,0.001,0.1,20,0.9630,0.9565


RUN 29/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.001, color_jitter=0.2

0.6,64,0.001,0.2,1,0.8046,0.8857
0.6,64,0.001,0.2,2,0.8934,0.9038
0.6,64,0.001,0.2,3,0.9135,0.9254
0.6,64,0.001,0.2,4,0.9235,0.9351
0.6,64,0.001,0.2,5,0.9296,0.9238
0.6,64,0.001,0.2,6,0.9352,0.9374
0.6,64,0.001,0.2,7,0.9388,0.9431
0.6,64,0.001,0.2,8,0.9421,0.9426
0.6,64,0.001,0.2,9,0.9434,0.9305
0.6,64,0.001,0.2,10,0.9449,0.9485
0.6,64,0.001,0.2,11,0.9470,0.9486
0.6,64,0.001,0.2,12,0.9493,0.9473
0.6,64,0.001,0.2,13,0.9490,0.9449
0.6,64,0.001,0.2,14,0.9512,0.9456
0.6,64,0.001,0.2,15,0.9505,0.9444
0.6,64,0.001,0.2,16,0.9594,0.9547
0.6,64,0.001,0.2,17,0.9617,0.9589
0.6,64,0.001,0.2,18,0.9625,0.9586
0.6,64,0.001,0.2,19,0.9643,0.9567
0.6,64,0.001,0.2,20,0.9649,0.9544


RUN 30/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.001, color_jitter=0.3

0.6,64,0.001,0.3,1,0.8074,0.8801
0.6,64,0.001,0.3,2,0.8879,0.9158
0.6,64,0.001,0.3,3,0.9124,0.9285
0.6,64,0.001,0.3,4,0.9215,0.9308
0.6,64,0.001,0.3,5,0.9275,0.9382
0.6,64,0.001,0.3,6,0.9334,0.9397
0.6,64,0.001,0.3,7,0.9365,0.9304
0.6,64,0.001,0.3,8,0.9380,0.9405
0.6,64,0.001,0.3,9,0.9398,0.9358
0.6,64,0.001,0.3,10,0.9418,0.9355
0.6,64,0.001,0.3,11,0.9444,0.9418
0.6,64,0.001,0.3,12,0.9450,0.9431
0.6,64,0.001,0.3,13,0.9460,0.9404
0.6,64,0.001,0.3,14,0.9463,0.9338
0.6,64,0.001,0.3,15,0.9482,0.9468
0.6,64,0.001,0.3,16,0.9493,0.9512
0.6,64,0.001,0.3,17,0.9500,0.9514
0.6,64,0.001,0.3,18,0.9487,0.9434
0.6,64,0.001,0.3,19,0.9516,0.9475
0.6,64,0.001,0.3,20,0.9517,0.9475


RUN 31/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.0001, color_jitter=0.1

0.6,64,0.0001,0.1,1,0.6650,0.7304
0.6,64,0.0001,0.1,2,0.7593,0.7905
0.6,64,0.0001,0.1,3,0.8056,0.8292
0.6,64,0.0001,0.1,4,0.8390,0.8541
0.6,64,0.0001,0.1,5,0.8636,0.8715
0.6,64,0.0001,0.1,6,0.8809,0.8843
0.6,64,0.0001,0.1,7,0.8940,0.8925
0.6,64,0.0001,0.1,8,0.9052,0.8998
0.6,64,0.0001,0.1,9,0.9116,0.8968
0.6,64,0.0001,0.1,10,0.9211,0.8997
0.6,64,0.0001,0.1,11,0.9266,0.8993
0.6,64,0.0001,0.1,12,0.9328,0.9052
0.6,64,0.0001,0.1,13,0.9381,0.9031
0.6,64,0.0001,0.1,14,0.9433,0.9023
0.6,64,0.0001,0.1,15,0.9476,0.8993
0.6,64,0.0001,0.1,16,0.9605,0.9011
0.6,64,0.0001,0.1,17,0.9664,0.8998
0.6,64,0.0001,0.1,18,0.9708,0.8993
0.6,64,0.0001,0.1,19,0.9734,0.9002
0.6,64,0.0001,0.1,20,0.9799,0.8986


RUN 32/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.0001, color_jitter=0.2

0.6,64,0.0001,0.2,1,0.6641,0.7286
0.6,64,0.0001,0.2,2,0.7601,0.7856
0.6,64,0.0001,0.2,3,0.8047,0.8269
0.6,64,0.0001,0.2,4,0.8377,0.8492
0.6,64,0.0001,0.2,5,0.8606,0.8686
0.6,64,0.0001,0.2,6,0.8772,0.8783
0.6,64,0.0001,0.2,7,0.8889,0.8836
0.6,64,0.0001,0.2,8,0.9004,0.8929
0.6,64,0.0001,0.2,9,0.9089,0.8948
0.6,64,0.0001,0.2,10,0.9176,0.8955
0.6,64,0.0001,0.2,11,0.9228,0.8982
0.6,64,0.0001,0.2,12,0.9288,0.8988
0.6,64,0.0001,0.2,13,0.9357,0.8982
0.6,64,0.0001,0.2,14,0.9409,0.9008
0.6,64,0.0001,0.2,15,0.9452,0.8986
0.6,64,0.0001,0.2,16,0.9584,0.8989
0.6,64,0.0001,0.2,17,0.9649,0.8988
0.6,64,0.0001,0.2,18,0.9688,0.8988
0.6,64,0.0001,0.2,19,0.9699,0.8965
0.6,64,0.0001,0.2,20,0.9777,0.8940


RUN 33/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=0.0001, color_jitter=0.3

0.6,64,0.0001,0.3,1,0.6448,0.7180
0.6,64,0.0001,0.3,2,0.7512,0.7876
0.6,64,0.0001,0.3,3,0.8043,0.8205
0.6,64,0.0001,0.3,4,0.8344,0.8514
0.6,64,0.0001,0.3,5,0.8582,0.8663
0.6,64,0.0001,0.3,6,0.8754,0.8772
0.6,64,0.0001,0.3,7,0.8884,0.8883
0.6,64,0.0001,0.3,8,0.8982,0.8901
0.6,64,0.0001,0.3,9,0.9076,0.8963
0.6,64,0.0001,0.3,10,0.9149,0.8954
0.6,64,0.0001,0.3,11,0.9213,0.8963
0.6,64,0.0001,0.3,12,0.9273,0.8966
0.6,64,0.0001,0.3,13,0.9344,0.8998
0.6,64,0.0001,0.3,14,0.9395,0.8970
0.6,64,0.0001,0.3,15,0.9438,0.8970
0.6,64,0.0001,0.3,16,0.9470,0.8988
0.6,64,0.0001,0.3,17,0.9613,0.8984
0.6,64,0.0001,0.3,18,0.9667,0.8949
0.6,64,0.0001,0.3,19,0.9705,0.8913
0.6,64,0.0001,0.3,20,0.9728,0.8910


RUN 34/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=1e-05, color_jitter=0.1

0.6,64,1e-05,0.1,1,0.5703,0.6068
0.6,64,1e-05,0.1,2,0.6082,0.6299
0.6,64,1e-05,0.1,3,0.6379,0.6557
0.6,64,1e-05,0.1,4,0.6630,0.6787
0.6,64,1e-05,0.1,5,0.6849,0.6970
0.6,64,1e-05,0.1,6,0.7019,0.7139
0.6,64,1e-05,0.1,7,0.7168,0.7240
0.6,64,1e-05,0.1,8,0.7290,0.7311
0.6,64,1e-05,0.1,9,0.7412,0.7438
0.6,64,1e-05,0.1,10,0.7503,0.7510
0.6,64,1e-05,0.1,11,0.7605,0.7609
0.6,64,1e-05,0.1,12,0.7694,0.7680
0.6,64,1e-05,0.1,13,0.7762,0.7760
0.6,64,1e-05,0.1,14,0.7819,0.7797
0.6,64,1e-05,0.1,15,0.7898,0.7828
0.6,64,1e-05,0.1,16,0.7950,0.7914
0.6,64,1e-05,0.1,17,0.8002,0.7937
0.6,64,1e-05,0.1,18,0.8062,0.7962
0.6,64,1e-05,0.1,19,0.8085,0.8023
0.6,64,1e-05,0.1,20,0.8152,0.8017


RUN 35/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=1e-05, color_jitter=0.2

0.6,64,1e-05,0.2,1,0.5527,0.5945
0.6,64,1e-05,0.2,2,0.5886,0.6150
0.6,64,1e-05,0.2,3,0.6189,0.6428
0.6,64,1e-05,0.2,4,0.6447,0.6586
0.6,64,1e-05,0.2,5,0.6626,0.6753
0.6,64,1e-05,0.2,6,0.6798,0.6853
0.6,64,1e-05,0.2,7,0.6941,0.7016
0.6,64,1e-05,0.2,8,0.7057,0.7116
0.6,64,1e-05,0.2,9,0.7170,0.7191
0.6,64,1e-05,0.2,10,0.7296,0.7282
0.6,64,1e-05,0.2,11,0.7373,0.7390
0.6,64,1e-05,0.2,12,0.7468,0.7441
0.6,64,1e-05,0.2,13,0.7550,0.7520
0.6,64,1e-05,0.2,14,0.7625,0.7565
0.6,64,1e-05,0.2,15,0.7691,0.7637
0.6,64,1e-05,0.2,16,0.7769,0.7712
0.6,64,1e-05,0.2,17,0.7812,0.7755
0.6,64,1e-05,0.2,18,0.7878,0.7777
0.6,64,1e-05,0.2,19,0.7932,0.7820
0.6,64,1e-05,0.2,20,0.7973,0.7874


RUN 36/72 PARAMETERS: dropout=0.6, batch_size=64, learning_rate=1e-05, color_jitter=0.3

0.6,64,1e-05,0.3,1,0.5535,0.6059
0.6,64,1e-05,0.3,2,0.6113,0.6390
0.6,64,1e-05,0.3,3,0.6425,0.6590
0.6,64,1e-05,0.3,4,0.6650,0.6772
0.6,64,1e-05,0.3,5,0.6798,0.6889
0.6,64,1e-05,0.3,6,0.6971,0.7038
0.6,64,1e-05,0.3,7,0.7074,0.7141
0.6,64,1e-05,0.3,8,0.7210,0.7242
0.6,64,1e-05,0.3,9,0.7331,0.7333
0.6,64,1e-05,0.3,10,0.7414,0.7398
0.6,64,1e-05,0.3,11,0.7487,0.7473
0.6,64,1e-05,0.3,12,0.7579,0.7552
0.6,64,1e-05,0.3,13,0.7645,0.7601
0.6,64,1e-05,0.3,14,0.7714,0.7671
0.6,64,1e-05,0.3,15,0.7783,0.7712
0.6,64,1e-05,0.3,16,0.7839,0.7760
0.6,64,1e-05,0.3,17,0.7906,0.7813
0.6,64,1e-05,0.3,18,0.7946,0.7822
0.6,64,1e-05,0.3,19,0.8004,0.7880
0.6,64,1e-05,0.3,20,0.8042,0.7941


RUN 37/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.001, color_jitter=0.1

0.7,32,0.001,0.1,1,0.8024,0.8801
0.7,32,0.001,0.1,2,0.8876,0.9130
0.7,32,0.001,0.1,3,0.9079,0.9227
0.7,32,0.001,0.1,4,0.9172,0.9236
0.7,32,0.001,0.1,5,0.9243,0.8781
0.7,32,0.001,0.1,6,0.9270,0.9405
0.7,32,0.001,0.1,7,0.9314,0.9231
0.7,32,0.001,0.1,8,0.9334,0.9447
0.7,32,0.001,0.1,9,0.9287,0.9421
0.7,32,0.001,0.1,10,0.9360,0.9394
0.7,32,0.001,0.1,11,0.9380,0.9217
0.7,32,0.001,0.1,12,0.9392,0.9502
0.7,32,0.001,0.1,13,0.9381,0.9485
0.7,32,0.001,0.1,14,0.9399,0.8710
0.7,32,0.001,0.1,15,0.9411,0.8704
0.7,32,0.001,0.1,16,0.9413,0.9458
0.7,32,0.001,0.1,17,0.9425,0.9499
0.7,32,0.001,0.1,18,0.9378,0.9381
0.7,32,0.001,0.1,19,0.9429,0.9012
0.7,32,0.001,0.1,20,0.9404,0.9515


RUN 38/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.001, color_jitter=0.2

0.7,32,0.001,0.2,1,0.7924,0.8503
0.7,32,0.001,0.2,2,0.8885,0.9110
0.7,32,0.001,0.2,3,0.9058,0.8998
0.7,32,0.001,0.2,4,0.9168,0.8584
0.7,32,0.001,0.2,5,0.9238,0.9352
0.7,32,0.001,0.2,6,0.9280,0.9276
0.7,32,0.001,0.2,7,0.9305,0.9403
0.7,32,0.001,0.2,8,0.9321,0.9369
0.7,32,0.001,0.2,9,0.9348,0.9426
0.7,32,0.001,0.2,10,0.9339,0.9374
0.7,32,0.001,0.2,11,0.9369,0.9428
0.7,32,0.001,0.2,12,0.9380,0.9389
0.7,32,0.001,0.2,13,0.9384,0.9405
0.7,32,0.001,0.2,14,0.9390,0.9383
0.7,32,0.001,0.2,15,0.9395,0.9174
0.7,32,0.001,0.2,16,0.9486,0.9521
0.7,32,0.001,0.2,17,0.9503,0.9514
0.7,32,0.001,0.2,18,0.9521,0.9479
0.7,32,0.001,0.2,19,0.9517,0.9462
0.7,32,0.001,0.2,20,0.9518,0.9536


RUN 39/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.001, color_jitter=0.3

0.7,32,0.001,0.3,1,0.7936,0.8764
0.7,32,0.001,0.3,2,0.8852,0.9107
0.7,32,0.001,0.3,3,0.9043,0.9215
0.7,32,0.001,0.3,4,0.9159,0.9293
0.7,32,0.001,0.3,5,0.9224,0.9336
0.7,32,0.001,0.3,6,0.9267,0.9350
0.7,32,0.001,0.3,7,0.9290,0.9365
0.7,32,0.001,0.3,8,0.9318,0.9351
0.7,32,0.001,0.3,9,0.9320,0.9356
0.7,32,0.001,0.3,10,0.9333,0.9358
0.7,32,0.001,0.3,11,0.9355,0.9302
0.7,32,0.001,0.3,12,0.9440,0.9464
0.7,32,0.001,0.3,13,0.9466,0.9467
0.7,32,0.001,0.3,14,0.9476,0.9495
0.7,32,0.001,0.3,15,0.9486,0.9490
0.7,32,0.001,0.3,16,0.9494,0.9450
0.7,32,0.001,0.3,17,0.9489,0.9388
0.7,32,0.001,0.3,18,0.9491,0.9417
0.7,32,0.001,0.3,19,0.9506,0.9407
0.7,32,0.001,0.3,20,0.9570,0.9514


RUN 40/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.0001, color_jitter=0.1

0.7,32,0.0001,0.1,1,0.6576,0.7455
0.7,32,0.0001,0.1,2,0.7837,0.8263
0.7,32,0.0001,0.1,3,0.8355,0.8557
0.7,32,0.0001,0.1,4,0.8652,0.8813
0.7,32,0.0001,0.1,5,0.8840,0.8962
0.7,32,0.0001,0.1,6,0.9005,0.9080
0.7,32,0.0001,0.1,7,0.9129,0.9140
0.7,32,0.0001,0.1,8,0.9202,0.9097
0.7,32,0.0001,0.1,9,0.9284,0.9192
0.7,32,0.0001,0.1,10,0.9320,0.9215
0.7,32,0.0001,0.1,11,0.9368,0.9242
0.7,32,0.0001,0.1,12,0.9425,0.9230
0.7,32,0.0001,0.1,13,0.9457,0.9245
0.7,32,0.0001,0.1,14,0.9473,0.9231
0.7,32,0.0001,0.1,15,0.9508,0.9266
0.7,32,0.0001,0.1,16,0.9606,0.9265
0.7,32,0.0001,0.1,17,0.9649,0.9274
0.7,32,0.0001,0.1,18,0.9678,0.9266
0.7,32,0.0001,0.1,19,0.9701,0.9257
0.7,32,0.0001,0.1,20,0.9759,0.9244


RUN 41/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.0001, color_jitter=0.2

0.7,32,0.0001,0.2,1,0.6704,0.7587
0.7,32,0.0001,0.2,2,0.7914,0.8298
0.7,32,0.0001,0.2,3,0.8429,0.8691
0.7,32,0.0001,0.2,4,0.8703,0.8866
0.7,32,0.0001,0.2,5,0.8905,0.9011
0.7,32,0.0001,0.2,6,0.9070,0.9102
0.7,32,0.0001,0.2,7,0.9164,0.9126
0.7,32,0.0001,0.2,8,0.9246,0.9179
0.7,32,0.0001,0.2,9,0.9299,0.9222
0.7,32,0.0001,0.2,10,0.9353,0.9217
0.7,32,0.0001,0.2,11,0.9403,0.9229
0.7,32,0.0001,0.2,12,0.9445,0.9262
0.7,32,0.0001,0.2,13,0.9484,0.9251
0.7,32,0.0001,0.2,14,0.9515,0.9257
0.7,32,0.0001,0.2,15,0.9538,0.9284
0.7,32,0.0001,0.2,16,0.9560,0.9256
0.7,32,0.0001,0.2,17,0.9588,0.9234
0.7,32,0.0001,0.2,18,0.9682,0.9198
0.7,32,0.0001,0.2,19,0.9721,0.9259
0.7,32,0.0001,0.2,20,0.9741,0.9245


RUN 42/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=0.0001, color_jitter=0.3

0.7,32,0.0001,0.3,1,0.6509,0.7274
0.7,32,0.0001,0.3,2,0.7662,0.8124
0.7,32,0.0001,0.3,3,0.8204,0.8563
0.7,32,0.0001,0.3,4,0.8583,0.8808
0.7,32,0.0001,0.3,5,0.8808,0.8931
0.7,32,0.0001,0.3,6,0.8969,0.9037
0.7,32,0.0001,0.3,7,0.9084,0.9082
0.7,32,0.0001,0.3,8,0.9173,0.9123
0.7,32,0.0001,0.3,9,0.9223,0.9186
0.7,32,0.0001,0.3,10,0.9301,0.9172
0.7,32,0.0001,0.3,11,0.9330,0.9202
0.7,32,0.0001,0.3,12,0.9383,0.9207
0.7,32,0.0001,0.3,13,0.9399,0.9197
0.7,32,0.0001,0.3,14,0.9439,0.9181
0.7,32,0.0001,0.3,15,0.9472,0.9244
0.7,32,0.0001,0.3,16,0.9498,0.9261
0.7,32,0.0001,0.3,17,0.9520,0.9267
0.7,32,0.0001,0.3,18,0.9546,0.9237
0.7,32,0.0001,0.3,19,0.9569,0.9248
0.7,32,0.0001,0.3,20,0.9575,0.9242


RUN 43/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=1e-05, color_jitter=0.1

0.7,32,1e-05,0.1,1,0.5799,0.6136
0.7,32,1e-05,0.1,2,0.6194,0.6370
0.7,32,1e-05,0.1,3,0.6464,0.6615
0.7,32,1e-05,0.1,4,0.6713,0.6746
0.7,32,1e-05,0.1,5,0.6918,0.7023
0.7,32,1e-05,0.1,6,0.7104,0.7164
0.7,32,1e-05,0.1,7,0.7264,0.7307
0.7,32,1e-05,0.1,8,0.7390,0.7508
0.7,32,1e-05,0.1,9,0.7536,0.7585
0.7,32,1e-05,0.1,10,0.7658,0.7654
0.7,32,1e-05,0.1,11,0.7743,0.7740
0.7,32,1e-05,0.1,12,0.7814,0.7844
0.7,32,1e-05,0.1,13,0.7909,0.7943
0.7,32,1e-05,0.1,14,0.7972,0.7981
0.7,32,1e-05,0.1,15,0.8026,0.8084
0.7,32,1e-05,0.1,16,0.8095,0.8091
0.7,32,1e-05,0.1,17,0.8130,0.8098
0.7,32,1e-05,0.1,18,0.8210,0.8158
0.7,32,1e-05,0.1,19,0.8236,0.8256
0.7,32,1e-05,0.1,20,0.8290,0.8292


RUN 44/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=1e-05, color_jitter=0.2

0.7,32,1e-05,0.2,1,0.5440,0.5802
0.7,32,1e-05,0.2,2,0.5740,0.5973
0.7,32,1e-05,0.2,3,0.5983,0.6163
0.7,32,1e-05,0.2,4,0.6249,0.6464
0.7,32,1e-05,0.2,5,0.6513,0.6627
0.7,32,1e-05,0.2,6,0.6698,0.6846
0.7,32,1e-05,0.2,7,0.6898,0.6991
0.7,32,1e-05,0.2,8,0.7060,0.7157
0.7,32,1e-05,0.2,9,0.7204,0.7298
0.7,32,1e-05,0.2,10,0.7316,0.7401
0.7,32,1e-05,0.2,11,0.7452,0.7466
0.7,32,1e-05,0.2,12,0.7567,0.7649
0.7,32,1e-05,0.2,13,0.7673,0.7760
0.7,32,1e-05,0.2,14,0.7748,0.7789
0.7,32,1e-05,0.2,15,0.7847,0.7935
0.7,32,1e-05,0.2,16,0.7926,0.8016
0.7,32,1e-05,0.2,17,0.8014,0.8080
0.7,32,1e-05,0.2,18,0.8083,0.8146
0.7,32,1e-05,0.2,19,0.8142,0.8197
0.7,32,1e-05,0.2,20,0.8196,0.8261


RUN 45/72 PARAMETERS: dropout=0.7, batch_size=32, learning_rate=1e-05, color_jitter=0.3

0.7,32,1e-05,0.3,1,0.5624,0.6067
0.7,32,1e-05,0.3,2,0.6093,0.6317
0.7,32,1e-05,0.3,3,0.6411,0.6584
0.7,32,1e-05,0.3,4,0.6626,0.6694
0.7,32,1e-05,0.3,5,0.6770,0.6868
0.7,32,1e-05,0.3,6,0.6914,0.7023
0.7,32,1e-05,0.3,7,0.7099,0.7148
0.7,32,1e-05,0.3,8,0.7234,0.7301
0.7,32,1e-05,0.3,9,0.7359,0.7427
0.7,32,1e-05,0.3,10,0.7478,0.7449
0.7,32,1e-05,0.3,11,0.7620,0.7635
0.7,32,1e-05,0.3,12,0.7703,0.7728
0.7,32,1e-05,0.3,13,0.7791,0.7829
0.7,32,1e-05,0.3,14,0.7881,0.7915
0.7,32,1e-05,0.3,15,0.7967,0.7929
0.7,32,1e-05,0.3,16,0.8044,0.8034
0.7,32,1e-05,0.3,17,0.8085,0.8101
0.7,32,1e-05,0.3,18,0.8167,0.8084
0.7,32,1e-05,0.3,19,0.8194,0.8169
0.7,32,1e-05,0.3,20,0.8256,0.8185


RUN 46/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.1

0.7,64,0.001,0.1,1,0.7936,0.8637
0.7,64,0.001,0.1,2,0.8883,0.9096
0.7,64,0.001,0.1,3,0.9109,0.8982
0.7,64,0.001,0.1,4,0.9232,0.9218
0.7,64,0.001,0.1,5,0.9282,0.9339
0.7,64,0.001,0.1,6,0.9345,0.9315
0.7,64,0.001,0.1,7,0.9366,0.9405
0.7,64,0.001,0.1,8,0.9397,0.9443
0.7,64,0.001,0.1,9,0.9425,0.9437
0.7,64,0.001,0.1,10,0.9431,0.9440
0.7,64,0.001,0.1,11,0.9472,0.9424
0.7,64,0.001,0.1,12,0.9459,0.9456
0.7,64,0.001,0.1,13,0.9479,0.9419
0.7,64,0.001,0.1,14,0.9575,0.9552
0.7,64,0.001,0.1,15,0.9605,0.9488
0.7,64,0.001,0.1,16,0.9613,0.9537
0.7,64,0.001,0.1,17,0.9635,0.9541
0.7,64,0.001,0.1,18,0.9624,0.9549
0.7,64,0.001,0.1,19,0.9641,0.9540
0.7,64,0.001,0.1,20,0.9642,0.9496


RUN 47/72 PARAMETERS: dropout=0.7, batch_size=64, learning_rate=0.001, color_jitter=0.2

0.7,64,0.001,0.2,1,0.7965,0.8700
0.7,64,0.001,0.2,2,0.8869,0.9081
0.7,64,0.001,0.2,3,0.9105,0.8956
0.7,64,0.001,0.2,4,0.9235,0.9258
0.7,64,0.001,0.2,5,0.9284,0.9322
0.7,64,0.001,0.2,6,0.9356,0.9398
0.7,64,0.001,0.2,7,0.9386,0.9420
0.7,64,0.001,0.2,8,0.9417,0.9361
0.7,64,0.001,0.2,9,0.9421,0.9395
0.7,64,0.001,0.2,10,0.9457,0.9446
0.7,64,0.001,0.2,11,0.9464,0.9404
0.7,64,0.001,0.2,12,0.9559,0.9522
0.7,64,0.001,0.2,13,0.9589,0.9423
0.7,64,0.001,0.2,14,0.9602,0.9493
0.7,64,0.001,0.2,15,0.9609,0.9557
0.7,64,0.001,0.2,16,0.9612,0.9568
